date,value,position,hold,dailyPnl,cumulativePnl
2020-09-16,5.15,0,0,0.0,2389999999.9999995
2020-09-17,4.25,0,0,0.0,2389999999.9999995
2020-09-18,3.5,0,0,0.0,2389999999.9999995
2020-09-21,4.5,0,0,0.0,2389999999.9999995
2020-09-22,5.2,0,0,0.0,2389999999.9999995
2020-09-23,4.25,0,0,0.0,2389999999.9999995
2020-09-24,3.45,0,0,0.0,2389999999.9999995
2020-09-25,3.0,0,0,0.0,2389999999.9999995
2020-09-28,2.25,0,0,0.0,2389999999.9999995
2020-09-29,2.2,0,0,0.0,2389999999.9999995
2020-10-05,2.95,0,0,0.0,2389999999.9999995
2020-10-06,3.2,0,0,0.0,2389999999.9999995
2020-10-07,3.95,0,0,0.0,2389999999.9999995
2020-10-08,3.45,0,0,0.0,2389999999.9999995
2020-10-12,5.3,0,0,0.0,2389999999.9999995
2020-10-13,6.0,0,0,0.0,2389999999.9999995
2020-10-14,5.45,0,0,0.0,2389999999.9999995
2020-10-15,4.75,0,0,0.0,2389999999.9999995
2020-10-16,5.5,0,0,0.0,2389999999.9999995
2020-10-19,5.45,0,0,0.0,2389999999.9999995
2020-10-20,5.7,0,0,0.0,2389999999.9999995
2020-10-21,6.25,0,0,0.0,2389999999.9999995
2020-10-22,6.5,0,0,0.0,2389999999.9999995
2020-10-23,6.5,0,0,0.0,2389999999.9999995
2020-10-26,6.7,0,0,0.0,2389999999.9999995
2020-10-27,6.0,0,0,0.0,2389999999.9999995
2020-10-28,5.5,0,0,0.0,2389999999.9999995
2020-10-29,6.2,0,0,0.0,2389999999.9999995
2020-10-30,8.25,0,0,0.0,2389999999.9999995
2020-11-02,9.55,-1,0,-50000000.0,2339999999.9999995
2020-11-03,8.45,-1,-1,110000000.00000015,2449999999.9999995
2020-11-04,7.75,-1,-1,69999999.99999993,2519999999.9999995
2020-11-05,8.7,-1,-1,-94999999.99999993,2424999999.9999995
2020-11-06,9.2,-1,-1,-50000000.0,2374999999.9999995
2020-11-09,8.5,-1,-1,69999999.99999993,2444999999.9999995
2020-11-10,7.95,-1,-1,54999999.999999985,2499999999.9999995
2020-11-11,6.45,-1,-1,150000000.0,2649999999.9999995
2020-11-12,5.95,-1,-1,50000000.0,2699999999.9999995
2020-11-13,6.5,-1,-1,-54999999.999999985,2644999999.9999995
2020-11-16,7.7,-1,-1,-120000000.00000001,2524999999.9999995
2020-11-17,7.5,-1,-1,20000000.00000002,2544999999.9999995
2020-11-18,7.0,-1,-1,50000000.0,2594999999.9999995
2020-11-19,6.95,-1,-1,4999999.999999982,2599999999.9999995
2020-11-20,7.95,-1,-1,-100000000.0,2499999999.9999995
2020-11-23,6.75,-1,-1,120000000.00000001,2619999999.9999995
2020-11-24,6.75,-1,-1,0.0,2619999999.9999995
2020-11-25,5.95,-1,-1,79999999.99999999,2699999999.9999995
2020-11-26,5.5,-1,-1,45000000.000000015,2744999999.9999995
2020-11-27,4.45,0,-1,54999999.999999985,2799999999.9999995
2020-11-30,3.5,0,0,0.0,2799999999.9999995
2020-12-01,3.7,0,0,0.0,2799999999.9999995
2020-12-02,3.45,0,0,0.0,2799999999.9999995
2020-12-03,3.75,0,0,0.0,2799999999.9999995
2020-12-04,5.0,0,0,0.0,2799999999.9999995
2020-12-07,4.5,0,0,0.0,2799999999.9999995
2020-12-08,4.25,0,0,0.0,2799999999.9999995
2020-12-09,3.2,0,0,0.0,2799999999.9999995
2020-12-10,4.7,0,0,0.0,2799999999.9999995
2020-12-11,4.2,0,0,0.0,2799999999.9999995
2020-12-14,4.0,0,0,0.0,2799999999.9999995
2020-12-15,3.2,0,0,0.0,2799999999.9999995
2020-12-16,3.75,0,0,0.0,2799999999.9999995
2020-12-17,3.0,0,0,0.0,2799999999.9999995
2020-12-18,1.25,0,0,0.0,2799999999.9999995
2020-12-21,1.25,0,0,0.0,2799999999.9999995
2020-12-22,1.2,0,0,0.0,2799999999.9999995
2020-12-23,0.95,0,0,0.0,2799999999.9999995
2020-12-24,1.7,0,0,0.0,2799999999.9999995
2020-12-28,2.45,0,0,0.0,2799999999.9999995
2020-12-29,4.0,0,0,0.0,2799999999.9999995
2020-12-30,2.0,0,0,0.0,2799999999.9999995
2020-12-31,2.0,0,0,0.0,2799999999.9999995
2021-01-04,1.5,0,0,0.0,2799999999.9999995
2021-01-05,2.2,0,0,0.0,2799999999.9999995
2021-01-06,3.0,0,0,0.0,2799999999.9999995
2021-01-07,3.75,0,0,0.0,2799999999.9999995
2021-01-08,3.95,0,0,0.0,2799999999.9999995
2021-01-11,3.0,0,0,0.0,2799999999.9999995
2021-01-12,2.95,0,0,0.0,2799999999.9999995
2021-01-13,1.5,0,0,0.0,2799999999.9999995
2021-01-14,-0.3,0,0,0.0,2799999999.9999995
2021-01-15,-0.75,0,0,0.0,2799999999.9999995
2021-01-18,-0.8,0,0,0.0,2799999999.9999995
2021-01-19,-0.55,0,0,0.0,2799999999.9999995
2021-01-20,-0.5,0,0,0.0,2799999999.9999995
2021-01-21,-1.0,0,0,0.0,2799999999.9999995
2021-01-22,-1.5,0,0,0.0,2799999999.9999995
2021-01-25,-0.9,0,0,0.0,2799999999.9999995
2021-01-26,-0.8,0,0,0.0,2799999999.9999995
2021-01-27,-0.8,0,0,0.0,2799999999.9999995
2021-01-28,-0.55,0,0,0.0,2799999999.9999995
2021-01-29,0.45,0,0,0.0,2799999999.9999995
2021-02-01,0.7,0,0,0.0,2799999999.9999995
2021-02-02,-0.5,0,0,0.0,2799999999.9999995
2021-02-03,-1.05,0,0,0.0,2799999999.9999995
2021-02-04,-2.0,0,0,0.0,2799999999.9999995
2021-02-05,-1.3,0,0,0.0,2799999999.9999995
2021-02-08,-2.0,0,0,0.0,2799999999.9999995
2021-02-09,-2.75,0,0,0.0,2799999999.9999995
2021-02-10,-3.8,0,0,0.0,2799999999.9999995
2021-02-15,-5.85,0,0,0.0,2799999999.9999995
2021-02-16,-7.0,0,0,0.0,2799999999.9999995
2021-02-17,-8.55,0,0,0.0,2799999999.9999995
2021-02-18,-9.5,0,0,0.0,2799999999.9999995
2021-02-19,-9.25,0,0,0.0,2799999999.9999995
2021-02-22,-9.75,0,0,0.0,2799999999.9999995
2021-02-23,-7.5,0,0,0.0,2799999999.9999995
2021-02-24,-6.8,0,0,0.0,2799999999.9999995
2021-02-25,-9.65,0,0,0.0,2799999999.9999995
2021-02-26,-10.0,0,0,0.0,2799999999.9999995
2021-03-02,-8.8,0,0,0.0,2799999999.9999995
2021-03-03,-8.3,0,0,0.0,2799999999.9999995
2021-03-04,-7.75,0,0,0.0,2799999999.9999995
2021-03-05,-9.55,0,0,0.0,2799999999.9999995
2021-03-08,-7.75,0,0,0.0,2799999999.9999995
2021-03-09,-2.25,0,0,0.0,2799999999.9999995
2021-03-10,-3.75,0,0,0.0,2799999999.9999995
2021-03-11,-3.5,0,0,0.0,2799999999.9999995
2021-03-12,-5.25,0,0,0.0,2799999999.9999995
2021-03-15,-10.25,0,0,0.0,2799999999.9999995
2021-03-16,-8.0,0,0,0.0,2799999999.9999995
2021-03-17,-8.8,0,0,0.0,2799999999.9999995
2021-03-18,-11.05,0,0,0.0,2799999999.9999995
2021-03-19,-9.05,0,0,0.0,2799999999.9999995
2021-03-22,-9.5,0,0,0.0,2799999999.9999995
2021-03-23,-8.55,0,0,0.0,2799999999.9999995
2021-03-24,-8.75,0,0,0.0,2799999999.9999995
2021-03-25,-10.0,0,0,0.0,2799999999.9999995
2021-03-26,-9.5,0,0,0.0,2799999999.9999995
2021-03-29,-9.75,0,0,0.0,2799999999.9999995
2021-03-30,-11.4,0,0,0.0,2799999999.9999995
2021-03-31,-12.8,0,0,0.0,2799999999.9999995
2021-04-01,-11.0,0,0,0.0,2799999999.9999995
2021-04-02,-10.8,0,0,0.0,2799999999.9999995
2021-04-05,-11.3,0,0,0.0,2799999999.9999995
2021-04-06,-10.85,0,0,0.0,2799999999.9999995
2021-04-07,-8.8,0,0,0.0,2799999999.9999995
2021-04-08,-5.5,0,0,0.0,2799999999.9999995
2021-04-09,-5.55,0,0,0.0,2799999999.9999995
2021-04-12,-4.25,0,0,0.0,2799999999.9999995
2021-04-13,-5.05,0,0,0.0,2799999999.9999995
2021-04-14,-5.25,0,0,0.0,2799999999.9999995
2021-04-15,-5.0,0,0,0.0,2799999999.9999995
2021-04-16,-6.05,0,0,0.0,2799999999.9999995
2021-04-19,-6.5,0,0,0.0,2799999999.9999995
2021-04-20,-8.5,0,0,0.0,2799999999.9999995
2021-04-21,-8.5,0,0,0.0,2799999999.9999995
2021-04-22,-8.3,0,0,0.0,2799999999.9999995
2021-04-23,-8.8,0,0,0.0,2799999999.9999995
2021-04-26,-10.3,0,0,0.0,2799999999.9999995
2021-04-27,-12.25,0,0,0.0,2799999999.9999995
2021-04-28,-12.25,0,0,0.0,2799999999.9999995
2021-04-29,-11.8,0,0,0.0,2799999999.9999995
2021-04-30,-10.55,0,0,0.0,2799999999.9999995
2021-05-03,-7.95,0,0,0.0,2799999999.9999995
2021-05-04,-8.3,0,0,0.0,2799999999.9999995
2021-05-06,-9.0,0,0,0.0,2799999999.9999995
2021-05-07,-10.8,0,0,0.0,2799999999.9999995
2021-05-10,-10.25,0,0,0.0,2799999999.9999995
2021-05-11,-11.05,0,0,0.0,2799999999.9999995
2021-05-12,-11.05,0,0,0.0,2799999999.9999995
2021-05-13,-12.4,0,0,0.0,2799999999.9999995
2021-05-14,-12.8,0,0,0.0,2799999999.9999995
2021-05-17,-11.3,0,0,0.0,2799999999.9999995
2021-05-18,-11.25,0,0,0.0,2799999999.9999995
2021-05-20,-11.55,0,0,0.0,2799999999.9999995
2021-05-21,-12.05,0,0,0.0,2799999999.9999995
2021-05-24,-12.5,0,0,0.0,2799999999.9999995
2021-05-25,-12.8,0,0,0.0,2799999999.9999995
2021-05-26,-12.5,0,0,0.0,2799999999.9999995
2021-05-27,-13.5,0,0,0.0,2799999999.9999995
2021-05-28,-15.05,0,0,0.0,2799999999.9999995
2021-05-31,-14.05,0,0,0.0,2799999999.9999995
2021-06-01,-13.3,0,0,0.0,2799999999.9999995
2021-06-02,-12.5,0,0,0.0,2799999999.9999995
2021-06-03,-13.3,0,0,0.0,2799999999.9999995
2021-06-04,-13.0,0,0,0.0,2799999999.9999995
2021-06-07,-14.05,0,0,0.0,2799999999.9999995
2021-06-08,-16.5,0,0,0.0,2799999999.9999995
2021-06-09,-18.5,0,0,0.0,2799999999.9999995
2021-06-10,-8.35,0,0,0.0,2799999999.9999995
2021-06-11,-11.8,0,0,0.0,2799999999.9999995
2021-06-14,-10.0,0,0,0.0,2799999999.9999995
2021-06-15,-11.5,0,0,0.0,2799999999.9999995
2021-06-16,-10.25,0,0,0.0,2799999999.9999995
2021-06-17,-8.0,0,0,0.0,2799999999.9999995
2021-06-18,-7.3,0,0,0.0,2799999999.9999995
2021-06-21,-6.15,0,0,0.0,2799999999.9999995
2021-06-22,-7.0,0,0,0.0,2799999999.9999995
2021-06-23,-5.75,0,0,0.0,2799999999.9999995
2021-06-24,-4.25,0,0,0.0,2799999999.9999995
2021-06-25,-5.6,0,0,0.0,2799999999.9999995
2021-06-28,-4.55,0,0,0.0,2799999999.9999995
2021-06-29,-1.75,0,0,0.0,2799999999.9999995
2021-06-30,-1.8,0,0,0.0,2799999999.9999995
2021-07-01,-1.5,0,0,0.0,2799999999.9999995
2021-07-02,-1.25,0,0,0.0,2799999999.9999995
2021-07-05,-0.8,0,0,0.0,2799999999.9999995
2021-07-06,-1.0,0,0,0.0,2799999999.9999995
2021-07-07,-1.05,0,0,0.0,2799999999.9999995
2021-07-08,-1.0,0,0,0.0,2799999999.9999995
2021-07-09,-1.0,0,0,0.0,2799999999.9999995
2021-07-12,0.7,0,0,0.0,2799999999.9999995
2021-07-13,1.7,-1,0,-50000000.0,2749999999.9999995
2021-07-14,0.45,-1,-1,125000000.0,2874999999.9999995
2021-07-15,1.0,-1,-1,-55000000.00000001,2819999999.9999995
2021-07-16,-1.05,-1,-1,204999999.99999997,3024999999.9999995
2021-07-19,-1.25,-1,-1,19999999.999999996,3044999999.9999995
2021-07-20,-0.5,-1,-1,-75000000.0,2969999999.9999995
2021-07-21,0.25,-1,-1,-75000000.0,2894999999.9999995
2021-07-22,-0.65,-1,-1,90000000.0,2984999999.9999995
2021-07-23,-0.8,-1,-1,15000000.000000002,2999999999.9999995
2021-07-26,-1.3,-1,-1,50000000.0,3049999999.9999995
2021-07-27,0.25,-1,-1,-155000000.0,2894999999.9999995
2021-07-28,1.7,-1,-1,-145000000.0,2749999999.9999995
2021-07-29,0.5,-1,-1,120000000.0,2869999999.9999995
2021-07-30,0.75,-1,-1,-25000000.0,2844999999.9999995
2021-08-02,0.9,-1,-1,-15000000.000000002,2829999999.9999995
2021-08-03,1.25,-1,-1,-35000000.0,2794999999.9999995
2021-08-04,-0.25,-1,-1,150000000.0,2944999999.9999995
2021-08-05,-1.5,-1,-1,125000000.0,3069999999.9999995
2021-08-06,-1.0,-1,-1,-50000000.0,3019999999.9999995
2021-08-09,-1.0,-1,-1,0.0,3019999999.9999995
2021-08-10,-0.05,-1,-1,-95000000.0,2924999999.9999995
2021-08-11,-0.75,-1,-1,70000000.0,2994999999.9999995
2021-08-12,-1.25,-1,-1,50000000.0,3044999999.9999995
2021-08-13,-0.8,-1,-1,-44999999.99999999,2999999999.9999995
2021-08-17,1.2,-1,-1,-200000000.0,2799999999.9999995
2021-08-18,1.0,-1,-1,19999999.999999996,2819999999.9999995
2021-08-19,0.75,-1,-1,25000000.0,2844999999.9999995
2021-08-20,1.5,-1,-1,-75000000.0,2769999999.9999995
2021-08-23,0.95,-1,-1,55000000.00000001,2824999999.9999995
2021-08-24,-0.05,-1,-1,100000000.0,2924999999.9999995
2021-08-25,-0.25,-1,-1,20000000.0,2944999999.9999995
2021-08-26,-2.5,-1,-1,225000000.0,3169999999.9999995
2021-08-27,-3.15,-1,-1,64999999.99999999,3234999999.9999995
2021-08-30,-3.05,-1,-1,-10000000.00000001,3224999999.9999995
2021-08-31,-3.5,-1,-1,45000000.000000015,3269999999.9999995
2021-09-01,-3.0,-1,-1,-50000000.0,3219999999.9999995
2021-09-02,-3.55,-1,-1,54999999.999999985,3274999999.9999995
2021-09-03,-4.3,0,-1,25000000.0,3299999999.9999995
2021-09-06,-4.55,0,0,0.0,3299999999.9999995
2021-09-07,-4.4,0,0,0.0,3299999999.9999995
2021-09-08,-5.75,0,0,0.0,3299999999.9999995
2021-09-09,-5.8,0,0,0.0,3299999999.9999995
2021-09-10,-4.8,0,0,0.0,3299999999.9999995
2021-09-13,-4.75,0,0,0.0,3299999999.9999995
2021-09-14,-6.75,0,0,0.0,3299999999.9999995
2021-09-15,-6.8,0,0,0.0,3299999999.9999995
2021-09-16,-7.05,0,0,0.0,3299999999.9999995
2021-09-17,-7.3,0,0,0.0,3299999999.9999995
2021-09-23,-6.5,0,0,0.0,3299999999.9999995
2021-09-24,-5.8,0,0,0.0,3299999999.9999995
2021-09-27,-7.55,0,0,0.0,3299999999.9999995
2021-09-28,-6.8,0,0,0.0,3299999999.9999995
2021-09-29,-7.0,0,0,0.0,3299999999.9999995
2021-09-30,-9.5,0,0,0.0,3299999999.9999995
2021-10-01,-8.25,0,0,0.0,3299999999.9999995
2021-10-05,-10.25,0,0,0.0,3299999999.9999995
2021-10-06,-11.0,0,0,0.0,3299999999.9999995
2021-10-07,-9.25,0,0,0.0,3299999999.9999995
2021-10-08,-7.8,0,0,0.0,3299999999.9999995
2021-10-12,-5.0,0,0,0.0,3299999999.9999995
2021-10-13,-5.0,0,0,0.0,3299999999.9999995
2021-10-14,-4.8,0,0,0.0,3299999999.9999995
2021-10-15,-5.55,0,0,0.0,3299999999.9999995
2021-10-18,-4.25,0,0,0.0,3299999999.9999995
2021-10-19,-4.7,0,0,0.0,3299999999.9999995
2021-10-20,-7.05,0,0,0.0,3299999999.9999995
2021-10-21,-7.05,0,0,0.0,3299999999.9999995
2021-10-22,-5.5,0,0,0.0,3299999999.9999995
2021-10-25,-5.75,0,0,0.0,3299999999.9999995
2021-10-26,-9.8,0,0,0.0,3299999999.9999995
2021-10-27,-7.3,0,0,0.0,3299999999.9999995
2021-10-28,-4.25,0,0,0.0,3299999999.9999995
2021-10-29,-4.3,0,0,0.0,3299999999.9999995
2021-11-01,-2.75,0,0,0.0,3299999999.9999995
2021-11-02,-4.3,0,0,0.0,3299999999.9999995
2021-11-03,-4.55,0,0,0.0,3299999999.9999995
2021-11-04,-3.55,0,0,0.0,3299999999.9999995
2021-11-05,-4.5,0,0,0.0,3299999999.9999995
2021-11-08,-8.55,0,0,0.0,3299999999.9999995
2021-11-09,-8.25,0,0,0.0,3299999999.9999995
2021-11-10,-4.8,0,0,0.0,3299999999.9999995
2021-11-11,-3.0,0,0,0.0,3299999999.9999995
2021-11-12,-3.75,0,0,0.0,3299999999.9999995
2021-11-15,-5.55,0,0,0.0,3299999999.9999995
2021-11-16,-5.5,0,0,0.0,3299999999.9999995
2021-11-17,-6.25,0,0,0.0,3299999999.9999995
2021-11-18,-5.8,0,0,0.0,3299999999.9999995
2021-11-19,-6.3,0,0,0.0,3299999999.9999995
2021-11-22,-3.5,0,0,0.0,3299999999.9999995
2021-11-23,-4.0,0,0,0.0,3299999999.9999995
2021-11-24,-2.5,0,0,0.0,3299999999.9999995
2021-11-25,-3.55,0,0,0.0,3299999999.9999995
2021-11-26,-3.3,0,0,0.0,3299999999.9999995
2021-11-29,-0.8,0,0,0.0,3299999999.9999995
2021-11-30,1.2,0,0,0.0,3299999999.9999995
2021-12-01,2.7,0,0,0.0,3299999999.9999995
2021-12-02,4.0,-1,0,-50000000.0,3249999999.9999995
2021-12-03,2.95,-1,-1,104999999.99999999,3354999999.9999995
2021-12-06,1.95,-1,-1,100000000.00000001,3454999999.9999995
2021-12-07,-0.55,-1,-1,250000000.0,3704999999.9999995
2021-12-08,-2.0,0,-1,95000000.0,3799999999.9999995
2021-12-09,-2.8,0,0,0.0,3799999999.9999995
2021-12-10,-4.55,0,0,0.0,3799999999.9999995
2021-12-13,-4.8,0,0,0.0,3799999999.9999995
2021-12-14,-3.75,0,0,0.0,3799999999.9999995
2021-12-15,-2.7,0,0,0.0,3799999999.9999995
2021-12-16,-3.5,0,0,0.0,3799999999.9999995
2021-12-17,-3.25,0,0,0.0,3799999999.9999995
2021-12-20,-2.0,0,0,0.0,3799999999.9999995
2021-12-21,-1.05,0,0,0.0,3799999999.9999995
2021-12-22,-0.5,0,0,0.0,3799999999.9999995
2021-12-23,-1.0,0,0,0.0,3799999999.9999995
2021-12-24,-1.0,0,0,0.0,3799999999.9999995
2021-12-27,-1.55,0,0,0.0,3799999999.9999995
2021-12-28,-0.85,0,0,0.0,3799999999.9999995
2021-12-29,-1.45,0,0,0.0,3799999999.9999995
2021-12-30,-2.5,0,0,0.0,3799999999.9999995
2021-12-31,-2.5,0,0,0.0,3799999999.9999995
2022-01-03,-4.3,0,0,0.0,3799999999.9999995
2022-01-04,-5.7,0,0,0.0,3799999999.9999995
2022-01-05,-7.3,0,0,0.0,3799999999.9999995
2022-01-06,-8.5,0,0,0.0,3799999999.9999995
2022-01-07,-5.75,0,0,0.0,3799999999.9999995
2022-01-10,-1.9,0,0,0.0,3799999999.9999995
2022-01-11,-2.3,0,0,0.0,3799999999.9999995
2022-01-12,-1.55,0,0,0.0,3799999999.9999995
2022-01-13,-2.75,0,0,0.0,3799999999.9999995
2022-01-14,-1.25,0,0,0.0,3799999999.9999995
2022-01-17,-2.3,0,0,0.0,3799999999.9999995
2022-01-18,-2.8,0,0,0.0,3799999999.9999995
2022-01-19,-3.05,0,0,0.0,3799999999.9999995
2022-01-20,-1.8,0,0,0.0,3799999999.9999995
2022-01-21,0.0,0,0,0.0,3799999999.9999995
2022-01-24,-1.0,0,0,0.0,3799999999.9999995
2022-01-25,-0.55,0,0,0.0,3799999999.9999995
2022-01-26,-0.55,0,0,0.0,3799999999.9999995
2022-01-27,-0.75,0,0,0.0,3799999999.9999995
2022-01-28,-0.3,0,0,0.0,3799999999.9999995
2022-02-03,-0.75,0,0,0.0,3799999999.9999995
2022-02-04,-2.55,0,0,0.0,3799999999.9999995
2022-02-07,-4.25,0,0,0.0,3799999999.9999995
2022-02-08,-7.3,0,0,0.0,3799999999.9999995
2022-02-09,-7.0,0,0,0.0,3799999999.9999995
2022-02-10,-5.0,0,0,0.0,3799999999.9999995
2022-02-11,-3.8,0,0,0.0,3799999999.9999995
2022-02-14,-2.75,0,0,0.0,3799999999.9999995
2022-02-15,-1.75,0,0,0.0,3799999999.9999995
2022-02-16,-2.0,0,0,0.0,3799999999.9999995
2022-02-17,-3.05,0,0,0.0,3799999999.9999995
2022-02-18,-1.5,0,0,0.0,3799999999.9999995
2022-02-21,-0.25,0,0,0.0,3799999999.9999995
2022-02-22,-1.25,0,0,0.0,3799999999.9999995
2022-02-23,-2.0,0,0,0.0,3799999999.9999995
2022-02-24,-2.0,0,0,0.0,3799999999.9999995
2022-02-25,-3.55,0,0,0.0,3799999999.9999995
2022-02-28,-3.25,0,0,0.0,3799999999.9999995
2022-03-02,-3.75,0,0,0.0,3799999999.9999995
2022-03-03,-3.8,0,0,0.0,3799999999.9999995
2022-03-04,-3.75,0,0,0.0,3799999999.9999995
2022-03-07,-2.0,0,0,0.0,3799999999.9999995
2022-03-08,-3.0,0,0,0.0,3799999999.9999995
2022-03-10,-3.75,0,0,0.0,3799999999.9999995
2022-03-11,-4.8,0,0,0.0,3799999999.9999995
2022-03-14,-5.25,0,0,0.0,3799999999.9999995
2022-03-15,-5.8,0,0,0.0,3799999999.9999995
2022-03-16,-7.75,0,0,0.0,3799999999.9999995
2022-03-17,-7.8,0,0,0.0,3799999999.9999995
2022-03-18,-9.55,0,0,0.0,3799999999.9999995
2022-03-21,-8.5,0,0,0.0,3799999999.9999995
2022-03-22,-9.0,0,0,0.0,3799999999.9999995
2022-03-23,-8.0,0,0,0.0,3799999999.9999995
2022-03-24,-8.3,0,0,0.0,3799999999.9999995
2022-03-25,-8.25,0,0,0.0,3799999999.9999995
2022-03-28,-6.05,0,0,0.0,3799999999.9999995
2022-03-29,-7.8,0,0,0.0,3799999999.9999995
2022-03-30,-6.0,0,0,0.0,3799999999.9999995
2022-03-31,-4.05,0,0,0.0,3799999999.9999995
2022-04-01,-2.55,0,0,0.0,3799999999.9999995
2022-04-04,-2.5,0,0,0.0,3799999999.9999995
2022-04-05,-1.75,0,0,0.0,3799999999.9999995
2022-04-06,-3.75,0,0,0.0,3799999999.9999995
2022-04-07,-3.5,0,0,0.0,3799999999.9999995
2022-04-08,-0.75,0,0,0.0,3799999999.9999995
2022-04-11,1.65,0,0,0.0,3799999999.9999995
2022-04-12,-2.0,0,0,0.0,3799999999.9999995
2022-04-13,-2.0,0,0,0.0,3799999999.9999995
2022-04-14,-4.3,0,0,0.0,3799999999.9999995
2022-04-15,-5.8,0,0,0.0,3799999999.9999995
2022-04-18,-5.25,0,0,0.0,3799999999.9999995
2022-04-19,-4.75,0,0,0.0,3799999999.9999995
2022-04-20,-5.75,0,0,0.0,3799999999.9999995
2022-04-21,-6.0,0,0,0.0,3799999999.9999995
2022-04-22,-6.75,0,0,0.0,3799999999.9999995
2022-04-25,-4.3,0,0,0.0,3799999999.9999995
2022-04-26,-5.8,0,0,0.0,3799999999.9999995
2022-04-27,-5.0,0,0,0.0,3799999999.9999995
2022-04-28,-5.5,0,0,0.0,3799999999.9999995
2022-04-29,-7.0,0,0,0.0,3799999999.9999995
2022-05-02,-7.5,0,0,0.0,3799999999.9999995
2022-05-03,-8.8,0,0,0.0,3799999999.9999995
2022-05-04,-9.5,0,0,0.0,3799999999.9999995
2022-05-06,-9.75,0,0,0.0,3799999999.9999995
2022-05-09,-9.8,0,0,0.0,3799999999.9999995
2022-05-10,-10.0,0,0,0.0,3799999999.9999995
2022-05-11,-9.8,0,0,0.0,3799999999.9999995
2022-05-12,-6.0,0,0,0.0,3799999999.9999995
2022-05-13,-7.55,0,0,0.0,3799999999.9999995
2022-05-16,-4.0,0,0,0.0,3799999999.9999995
2022-05-17,-4.5,0,0,0.0,3799999999.9999995
2022-05-18,-5.65,0,0,0.0,3799999999.9999995
2022-05-19,-4.8,0,0,0.0,3799999999.9999995
2022-05-20,-1.75,0,0,0.0,3799999999.9999995
2022-05-23,-1.0,0,0,0.0,3799999999.9999995
2022-05-24,-1.5,0,0,0.0,3799999999.9999995
2022-05-25,-1.0,0,0,0.0,3799999999.9999995
2022-05-26,-3.5,0,0,0.0,3799999999.9999995
2022-05-27,-4.75,0,0,0.0,3799999999.9999995
2022-05-30,-6.8,0,0,0.0,3799999999.9999995
2022-05-31,-9.65,0,0,0.0,3799999999.9999995
2022-06-02,-13.05,0,0,0.0,3799999999.9999995
2022-06-03,-12.75,0,0,0.0,3799999999.9999995
2022-06-07,-14.25,0,0,0.0,3799999999.9999995
2022-06-08,-14.3,0,0,0.0,3799999999.9999995
2022-06-09,-14.8,0,0,0.0,3799999999.9999995
2022-06-10,-7.25,0,0,0.0,3799999999.9999995
2022-06-13,-7.5,0,0,0.0,3799999999.9999995
2022-06-14,-9.0,0,0,0.0,3799999999.9999995
2022-06-15,-10.5,0,0,0.0,3799999999.9999995
2022-06-16,-8.5,0,0,0.0,3799999999.9999995
2022-06-17,-5.75,0,0,0.0,3799999999.9999995
2022-06-20,-7.45,0,0,0.0,3799999999.9999995
2022-06-21,-5.0,0,0,0.0,3799999999.9999995
2022-06-22,-6.5,0,0,0.0,3799999999.9999995
2022-06-23,-4.25,0,0,0.0,3799999999.9999995
2022-06-24,-3.0,0,0,0.0,3799999999.9999995
2022-06-27,-3.0,0,0,0.0,3799999999.9999995
2022-06-28,-3.05,0,0,0.0,3799999999.9999995
2022-06-29,-0.55,0,0,0.0,3799999999.9999995
2022-06-30,1.55,0,0,0.0,3799999999.9999995
2022-07-01,4.25,-1,0,-50000000.0,3749999999.9999995
2022-07-04,5.0,-1,-1,-75000000.0,3674999999.9999995
2022-07-05,3.0,-1,-1,200000000.0,3874999999.9999995
2022-07-06,3.7,-1,-1,-70000000.00000001,3804999999.9999995
2022-07-07,2.95,-1,-1,75000000.0,3879999999.9999995
2022-07-08,4.0,-1,-1,-104999999.99999999,3774999999.9999995
2022-07-11,2.75,-1,-1,125000000.0,3899999999.9999995
2022-07-12,2.75,-1,-1,0.0,3899999999.9999995
2022-07-13,0.0,-1,-1,275000000.0,4174999999.9999995
2022-07-14,0.05,-1,-1,-5000000.0,4169999999.9999995
2022-07-15,-2.9,0,-1,245000000.0,4415000000.0
2022-07-18,-2.5,0,0,0.0,4415000000.0
2022-07-19,-4.25,0,0,0.0,4415000000.0
2022-07-20,-5.55,0,0,0.0,4415000000.0
2022-07-21,-5.65,0,0,0.0,4415000000.0
2022-07-22,-6.7,0,0,0.0,4415000000.0
2022-07-25,-5.0,0,0,0.0,4415000000.0
2022-07-26,-5.0,0,0,0.0,4415000000.0
2022-07-27,-3.75,0,0,0.0,4415000000.0
2022-07-28,-3.5,0,0,0.0,4415000000.0
2022-07-29,-2.3,0,0,0.0,4415000000.0
2022-08-01,-0.5,0,0,0.0,4415000000.0
2022-08-02,0.15,0,0,0.0,4415000000.0
2022-08-03,1.2,0,0,0.0,4415000000.0
2022-08-04,0.5,0,0,0.0,4415000000.0
2022-08-05,1.25,0,0,0.0,4415000000.0
2022-08-08,2.2,0,0,0.0,4415000000.0
2022-08-09,2.5,0,0,0.0,4415000000.0
2022-08-10,-0.25,0,0,0.0,4415000000.0
2022-08-11,-1.35,0,0,0.0,4415000000.0
2022-08-12,-0.55,0,0,0.0,4415000000.0
2022-08-16,0.25,0,0,0.0,4415000000.0
2022-08-17,0.25,0,0,0.0,4415000000.0
